-1.640031207878518860e+00,3.015159774999642828e-01,6.436538017612000728e-02,-9.284668389570530089e-02,-1.156488449082453407e-01,-1.320617978887181077e-01,9.166303049678109494e-02,-4.707603485668176990e-02,8.313773612426494930e-03,7.329227657895015513e-02
-7.119224350588289063e-01,3.010692121533704857e-02,-1.466921748231369282e-01,-5.380718376001789593e-01,-1.148992750125408802e-01,-1.032124955748518202e-01,5.806782557514789112e-02,-6.731663484436034572e-02,1.847028986792753624e-02,7.813923395675531625e-02
-1.001645279883671691e+00,-2.940897494602090489e-01,5.174878344244784323e-01,-1.218764676295778782e-01,-1.453988777996222947e-01,-7.780751366730993823e-02,9.573639002360934125e-02,-5.705875597803766741e-02,1.905297387226867478e-02,8.032569434164588129e-02
-3.729764164612903166e-01,-2.947823999668305328e-01,-5.396249871898557704e-02,-3.009587129392541915e-01,-2.224889939531459748e-01,-1.059273902634818576e-01,1.692357830960752318e-01,-5.263120927262476823e-02,3.786770196977734537e-03,1.147012821416115158e-01
-1.316145001124222169e+00,2.330812459274000936e-01,-3.038391614669173624e-01,-1.303370670530787090e-01,-2.699646832950753361e-01,1.537196028507137879e-01,4.735715376289895140e-02,-4.324109345087101541e-02,9.268800881057531749e-02,8.733162154232898544e-02
-9.825612321612404720e-01,-3.109815892961396155e-01,5.393670377088181089e-01,-1.169429979940917463e-01,-1.475005105730004540e-01,-8.104113824746549122e-02,7.041247727152533109e-02,-3.347948286039292842e-02,1.944630307397726687e-02,8.624271494844054642e-02
-1.266535897875254335e+00,2.385619046958805389e-01,-2.370959900541603493e-01,-1.463327662018426012e-01,-2.544195171372494180e-01,-1.464788570033427328e-01,7.806507884275237785e-02,-4.138367793580643994e-02,9.427189800477099590e-02,8.023299700052155536e-02
-1.672040737752741091e+00,3.116595779126221100e-01,-2.543199639225997288e-02,-1.837239310214514032e-02,-1.195722507277485192e-01,9.575564783645275357e-03,8.602760243985790867e-02,-3.250447339535256219e-02,5.144217906552311925e-03,6.766601787512160904e-02
-1.467986649214713335e+00,2.064644896416019115e-01,2.689831796568604716e-01,-2.984100095928172158e-01,2.309563554812771313e-02,-9.899586579029998057e-02,1.056399380807482857e-01,-5.965189349615240832e-02,2.666256596449098626e-02,7.635774576200693442e-02
-1.438848161337176190e+00,2.481408048394589394e-01,-6.558873913462001659e-02,-1.483529850366305802e-01,-1.731948348606915933e-01,-1.323371506310797863e-01,6.049216812415536548e-02,-6.608710924782301710e-02,3.996467013272211877e-02,7.873155388721558845e-02
-1.623292672318290553e+00,3.810568442158397406e-01,-3.036379585763669675e-02,6.366226863192547825e-03,-1.583656276171857558e-01,8.204200837250319456e-02,8.559125236504028233e-02,-3.084645828482124319e-02,4.307586570944071935e-03,7.822002333784461303e-02
-1.667309166977097856e+00,3.170137621792804561e-01,2.909262556768871244e-02,-5.569725765570293641e-02,-1.403732235693462838e-01,-1.379815404600426010e-01,8.755557899701982283e-02,-4.337974704877012311e-02,5.053261386252227982e-03,7.298520451224332906e-02
1.623122105238961055e-01,1.413574048416761930e-01,9.006021508854533675e-02,3.492253512723347830e-02,-1.906956442151559461e-01,-1.058002630567518865e-01,1.294368928083208803e-01,-9.767620423124789841e-02,-1.145467688700715914e-02,1.343710798954386720e-01
-4.215125489688444915e-01,-2.693699414075528820e-01,-1.228104478693654161e-01,-2.394785061101109003e-01,-2.706273892084209987e-01,-1.159800083143043004e-01,1.650588232128415433e-01,-5.042438758849265845e-02,1.032112605680915451e-02,1.157503597690587860e-01
-1.478839645423529969e+00,2.105681509197584456e-01,2.351870086126701120e-01,-2.923474111303053791e-01,1.523573065836159035e-02,2.837899108414424637e-02,1.045941497808952625e-01,-5.014295853208183829e-02,2.601843115233723469e-02,7.839521537163196552e-02
-1.685618564371649253e+00,3.282513937835633278e-01,4.871689796982936471e-03,-3.281534587928922053e-02,-1.556388733687278370e-01,-1.413492711772635912e-01,8.725454882748551189e-02,-4.319746555064163385e-02,2.968587077804951679e-03,7.221154161937243243e-02
-1.718967202797513139e+00,2.713674643949941512e-01,-8.246540392822418464e-02,1.925997149476793568e-02,-9.384137828190464159e-02,8.088122208336287478e-02,8.265914880187996694e-02,-2.751200923927588082e-02,5.423016449212975099e-03,6.693451913246040164e-02
-1.595711224342228451e+00,2.704439105370262109e-01,1.267569412267073314e-01,-1.490530175811376479e-01,-7.805775859663482974e-02,-9.684901459610978369e-02,8.844714129326319840e-02,-4.203506354804698031e-02,1.389269546539070865e-02,7.653009118475356809e-02
-1.625802968463390119e+00,2.921724421251238879e-01,8.256061594492171418e-02,-1.068745264676806139e-01,-1.061262656491483436e-01,-1.302835458464432217e-01,8.883710119329557564e-02,-4.438149545062763934e-02,9.694864086069537867e-03,7.449697959955975390e-02
-7.178953972876143119e-01,-1.545872891985839992e-01,-4.003562314409738754e-01,-3.304117415702900740e-01,5.933573852341444965e-03,-1.134192678551683015e-01,-4.183149206167724454e-02,-1.159521715236004891e-01,1.294097926774209761e-02,5.806137714416581552e-02
-8.698354042487839166e-01,1.232123085122289324e-01,-2.924317923822223886e-01,-3.650165121647188649e-01,-2.198641647372187036e-01,-1.327134465606157887e-01,7.745629423695837845e-02,-3.665728887378294498e-02,2.348067798632133552e-02,7.591434814828890154e-02
-2.611463125689819087e-01,-5.257508559043453378e-01,1.283558708183885622e-01,-3.827930258976287026e-01,-3.354762160523838133e-01,2.130182708493855159e-02,1.010122037090884217e-01,-6.904719943749382249e-02,1.737218072206334063e-02,2.666276070686268707e-02
-1.691552788659285156e+00,3.262026371812417613e-01,5.520981116952233814e-03,-3.111138442753708100e-02,-1.569791471681273309e-01,-1.089286508920290775e-01,8.336303238409903393e-02,-3.732186442800289328e-02,3.323707957335358953e-03,7.373338691978043036e-02
-1.422141809824346126e+00,2.533740147551546418e-01,-1.775832871451042405e-01,-1.385581833629556114e-01,-2.026815641284040459e-01,1.627153176804813639e-01,6.133048395067042247e-02,-3.942671682965270818e-02,1.830502938180106343e-02,8.168833123234131577e-02
-1.648510468298105547e+00,3.062236975508365600e-01,5.351224066287856712e-02,-8.111640727003213702e-02,-1.234559539443593756e-01,-1.339661075349737884e-01,9.011265343176427800e-02,-4.566997217810309095e-02,7.292852437534358412e-03,7.326408124734828942e-02
-1.187832551519293567e+00,1.430391782076217144e-01,3.612293702165611520e-02,-3.829190081218756259e-01,-4.373463503183533385e-02,1.985220593537725120e-01,7.503721037909294456e-02,-5.045657569250694419e-02,2.216669288494171886e-02,8.149926916793032161e-02
-1.684986739218522267e+00,3.214716490521197789e-01,1.482338652858987416e-02,-5.173748956715126801e-02,-1.403261514069156779e-01,-3.901307851858383524e-02,8.757130602216045556e-02,-3.749393477777818173e-02,5.244236366559157370e-03,7.441020116335916867e-02
-1.468477799267199568e+00,2.069582843142575568e-01,2.683332201744143553e-01,-2.985436264009239116e-01,2.315865802948513519e-02,-9.889873604214116654e-02,1.063511521576671615e-01,-6.031647686439278733e-02,2.665085454685908739e-02,7.618327299202604097e-02
-1.637293698685090781e+00,3.050892140553374543e-01,6.172801803073689475e-02,-8.570611553136686656e-02,-1.183216321122495529e-01,-8.214705025632890178e-02,8.582785411868321113e-02,-3.806000497779649105e-02,8.431537238992065086e-03,7.440528413251806805e-02
-1.703255146729719449e+00,3.259416213384849215e-01,-9.385740575163198374e-03,-4.952048172728143460e-02,-1.349493896735217691e-01,1.632252985286173907e-01,8.827228085856575479e-02,-2.656502669109694903e-02,6.096278787062620053e-03,7.659099768584021195e-02
-1.003230939344145423e+00,-2.915962394021448523e-01,5.119684222999396628e-01,-1.236623164395822538e-01,-1.457647558138467359e-01,-7.723307077574313728e-02,1.007825892356918329e-01,-6.141021718290251563e-02,1.899880523065938798e-02,7.933160030518282557e-02
-1.712008535450295632e-01,-4.613562979573581080e-01,1.535099326221729676e-02,-4.355904038917345900e-01,-2.820547540865530056e-01,-8.805440793283501877e-02,1.764964135696015513e-01,-4.574993470940369455e-02,-1.985869049200839065e-04,7.367040058604956698e-02
-1.227987280099517520e+00,1.713714733746632968e-01,-2.279792361700901104e-02,-3.277414225464079234e-01,-8.145485226996579398e-02,1.896925052097431785e-01,7.188838452320878147e-02,-4.558797944102888078e-02,9.135526421396727992e-03,7.973491505345359220e-02
-9.137667300956131555e-01,1.394686574524420242e-01,-3.499171979248875131e-01,-3.307276905736393768e-01,-2.488311448940032644e-01,-1.438792583756486332e-01,1.005283957895110047e-01,-1.192564984878963230e-02,-1.278878625221563370e-02,7.374590976738426562e-02
-1.465265904494408744e+00,2.037449957130062494e-01,2.725555372489122385e-01,-2.976710809275890379e-01,2.274824157140142855e-02,-9.952891511213718401e-02,1.017253097755414504e-01,-5.599438403718015600e-02,2.672671919014094066e-02,7.731649530445494634e-02
-1.668526850371199632e+00,3.182369089603480639e-01,2.748291526793765482e-02,-5.603023165486559209e-02,-1.402148357233013454e-01,-1.377399155897714167e-01,8.931908167548197053e-02,-4.502866771525981804e-02,5.023168813446082792e-03,7.255312244432232660e-02
-9.075951221539333424e-01,-3.179648238164576868e-01,4.813822482381180379e-01,-1.467287470576273400e-01,-1.552900820018606742e-01,-7.747968594815496379e-02,8.418514699855478289e-02,-4.418801233309943566e-02,1.856712075549743490e-02,8.326663833525832503e-02
-9.567751881517687629e-01,-3.219039861539788050e-01,5.494737810177722226e-01,-1.140499951788911948e-01,-1.455483438739557100e-01,-8.363931069011384944e-02,5.139373410360059680e-02,-1.637042580801217895e-02,1.907010840260967011e-02,9.067882239277003098e-02
-1.687453637983094445e+00,3.212276751744449488e-01,1.454137128302739057e-02,-3.283750750692190912e-02,-1.573980921582612269e-01,-1.240775763902319528e-01,7.970998712788984752e-02,-3.451031365763057579e-02,3.737439416558629990e-03,7.452293898617756707e-02
-1.212575968814564753e+00,1.751767991730978080e-01,-7.781093090533844348e-02,-2.815482504088359095e-01,-1.488217522007836413e-01,-1.220528758331218683e-01,6.496238720804381472e-02,-6.562141768370255424e-02,4.812381378034091828e-02,8.024812019600752189e-02
-1.649181632139931075e+00,3.032845774005812900e-01,5.265840981452364622e-02,-6.731621319487210431e-02,-1.322239523682706142e-01,-1.373494710972914812e-01,7.759486358004596962e-02,-3.401463567981144465e-02,6.458897019375159365e-03,7.590723353716155586e-02
-1.524402237933961679e+00,2.330076109994337896e-01,2.060385152718600676e-01,-2.221405080313103575e-01,-2.823936275597987988e-02,-1.127462663096304024e-01,8.886638301582555632e-02,-4.409269521572289907e-02,2.024602579797571411e-02,7.828525101706923506e-02
-1.400286367040834090e+00,1.900655351614486399e-01,2.322223015937002200e-01,-3.232871802041177300e-01,1.128033862043653635e-02,-9.981356161646537384e-02,1.061810346494190260e-01,-5.724142724309078112e-02,2.637597251192452807e-02,7.673999529005026687e-02
-1.469539408843564932e+00,2.035405634204600633e-01,2.701199466433879537e-01,-2.946536158864580535e-01,2.148413092098810928e-02,-7.330162950799831711e-02,9.861156760852551884e-02,-5.147740994371929890e-02,2.671843981250981992e-02,7.844346277642022525e-02
-1.190863427378499040e+00,-4.175513754318558313e-01,-1.314488377277658049e-01,3.225707339063188517e-01,1.272585650606101737e-01,-1.343582524635114073e-01,1.275815242232541946e-01,-6.149349813634641393e-02,8.479526270437631741e-03,6.125884065222525487e-02
-1.437606268461752546e+00,2.073576370881227704e-01,2.804263749776836345e-01,-2.896981909969344460e-01,2.219425274996839059e-02,-8.009070467622153577e-02,9.131285159169333365e-02,-4.545674897008422644e-02,2.731568366409284354e-02,8.091440909674146864e-02
-1.535495918822823214e+00,2.365962761693938265e-01,1.996809349316814308e-01,-2.232021933251575052e-01,-2.805766174392088086e-02,-7.889068097001517010e-02,9.391111831848825142e-02,-4.657416458189256314e-02,2.055710675278557553e-02,7.764834161498984644e-02
-1.276836575366501858e+00,2.212452189002565017e-01,-2.430747734260646498e-01,-1.580188592992219365e-01,-2.570610166528256579e-01,-1.465885038568833509e-01,7.686553710171750708e-02,-4.086656072015937280e-02,9.762288875084090822e-02,8.321819976621674941e-02
-1.025407477854956007e+00,-2.629223873090878461e-01,4.609061216957401896e-01,-1.277843794648232945e-01,-1.418028388766540693e-01,-1.689035313708919100e-02,1.358564028532500134e-01,-9.130519751712840026e-02,1.746845585500172993e-02,7.149217080804537439e-02
-2.834210036238595798e-01,-3.081133280831169774e-01,-1.486657754850609914e-01,-3.009759372341999084e-01,-2.673951940624605950e-01,-1.094376901506045330e-01,1.417405594061175167e-01,-6.543420566305580000e-02,1.954630689842612457e-03,1.154193680547486167e-01
-9.274770937780458802e-01,4.614928551830498049e-02,2.017447851241630785e-01,1.384882356153910310e-01,-1.902876050261426144e-01,-4.317774061632077137e-02,1.527785235074769488e-01,-7.330569113122276104e-02,2.777120515115027999e-04,1.183236384222502990e-01
-1.625802968467730647e+00,2.921724422118284759e-01,8.256061615031035084e-02,-1.068745263183769612e-01,-1.061262654595782062e-01,-1.302835457906336702e-01,8.883710143599560238e-02,-4.438149503528476814e-02,9.694864152419796488e-03,7.449697930296012016e-02
-1.464767701602442962e+00,2.032498922200366431e-01,2.732046054187509676e-01,-2.975359987862308264e-01,2.268494004921306484e-02,-9.962561976942649333e-02,1.010130351694111250e-01,-5.532897567476746659e-02,2.673833601659467152e-02,7.749065564434082232e-02
-1.170964684374467435e+00,-4.282489653782374783e-01,-1.152696768159033186e-01,3.018172096065339094e-01,1.392699709271445485e-01,-1.315253772685342493e-01,1.287704053756252298e-01,-6.262867068556143835e-02,1.117528521688659904e-02,6.178773414776905781e-02
-1.547624681108714650e+00,2.448473145334176815e-01,1.770877545098333838e-01,-1.965618400303285052e-01,-4.326733661526976915e-02,-1.165019539007951105e-01,8.987556970794485789e-02,-4.509863866190677584e-02,1.801562636028253284e-02,7.695745313249519048e-02
-1.230758537645007866e+00,-4.019360743736737906e-01,-1.741316362597599698e-01,3.320596526798525461e-01,1.254001610775826170e-01,1.584250875289524574e-01,1.264508120871410402e-01,-4.306981469737747314e-02,9.729719063995140305e-03,6.478636955009026144e-02
-1.475061768516788163e+00,2.050036886352016863e-01,2.629500188113966797e-01,-2.929433565358612324e-01,2.298193901520612092e-02,-5.811095258520838219e-02,1.016327987419113899e-01,-5.342591421160891585e-02,2.668935730144431084e-02,7.759709711631473938e-02
-1.522502140982109342e+00,2.845059186981939714e-01,-1.418665749393996089e-01,-9.076904462372378801e-02,-1.956180578849923690e-01,1.610977906836237039e-01,6.136179829727728130e-02,-4.020660511709850393e-02,8.431395352496540152e-03,8.005080166522554608e-02
-1.582779108604154494e+00,2.685305363613737506e-01,1.357487444978494606e-01,-1.632141822274424947e-01,-6.842000429612837831e-02,-1.211090585038042816e-01,9.530152673409553188e-02,-5.024936476136165897e-02,1.463261619406000524e-02,7.479010918996814583e-02
-1.648864928969618227e+00,3.048974702849596152e-01,5.312464601690853466e-02,-7.484445044617643594e-02,-1.274454058661898537e-01,-1.355082980430145079e-01,8.442564842360805732e-02,-4.037383248819059745e-02,6.913643488262538606e-03,7.446814959591069316e-02
-9.892695656953707228e-01,1.462438575505826399e-01,-2.817577172503786254e-01,-2.499282565293515779e-01,-2.531041851462864645e-01,-1.216127124322984865e-01,-5.692575131901583818e-02,-1.386165789863087472e-01,3.650820982764949041e-02,8.044564304803442090e-02
-1.416438223903338400e+00,2.459145777083888706e-01,-1.120854710175451519e-01,-1.607560842823566594e-01,-1.797121671973598289e-01,1.445096054890835507e-02,8.543305241799870053e-02,-3.667048721355525842e-02,6.637955706135037492e-02,8.177481493908966836e-02
-1.681950813579893733e+00,3.261709269024288815e-01,9.758248141938319353e-03,-3.813959582638620782e-02,-1.521141548162009971e-01,-1.404943780920686613e-01,8.799684033814930695e-02,-4.386843629099823616e-02,3.430534292520326378e-03,7.222369213832702250e-02
-1.670924782991288993e+00,3.189398353923504903e-01,2.539659134998083212e-02,-6.719863634312311929e-02,-1.274653327469317254e-01,1.531496815734980504e-02,8.977597531796560615e-02,-3.636638996457541850e-02,7.076492816131096930e-03,7.451963413222484345e-02
-8.607634108300903364e-01,-3.264151318970950344e-01,4.404413481878388659e-01,-1.725882318600620025e-01,-1.683112536758092914e-01,-7.923463765786764590e-02,9.823699764647159105e-02,-5.429074876427408824e-02,1.844266362557489547e-02,8.011502955943716753e-02
-6.044912786185365761e-01,1.036705720710776046e-02,-2.411281859835032182e-01,-5.271262937106353519e-01,-1.665325558136826478e-01,-1.003867801688630990e-01,-2.031139120106545404e-02,-1.159088031385913098e-01,3.775946848143585388e-03,7.930315419849348624e-02
-7.423666697178035179e-01,-2.821545325736726229e-01,-2.091100696356804067e-03,-9.775657080517990982e-02,-3.479355299126553613e-01,1.284798519840147923e-01,1.219949592411659900e-01,-6.059986766432612360e-02,4.001587352484051174e-02,7.603136613189731552e-02
-8.735793531536204526e-01,7.508347288592126523e-02,-1.127015670810207065e-01,-4.614599060820596677e-01,-1.189220631991261823e-01,-1.075036039797937215e-01,5.599616641410876117e-02,-7.067065938804262260e-02,2.130589676496388862e-02,7.856472286788529491e-02
-1.391421638676575423e+00,2.524399474736410687e-01,-2.187550604963110767e-01,-1.239801309202930302e-01,-2.385563970343765883e-01,2.671304553257126957e-03,8.582175932788177475e-02,-2.698118268233173911e-02,8.013739604206895906e-02,8.301978723665859317e-02
-9.385370242496602344e-01,-4.825818756555298461e-01,-3.001037864203670025e-01,2.502046159945341963e-01,5.919173439343439203e-02,-1.398261479489772419e-01,1.208870084484064966e-01,-6.000603725826614276e-02,6.787136852526175212e-02,6.845764724645847510e-02
